2511.T,2512.T,2853.T,1484.T,1364.T,1474.T,1493.T,1591.T,1592.T,1593.T,1599.T,159A.T,2017.T,2526.T,2567.T,1328.T,1632.T,1399.T,1478.T,1489.T,1494.T,1577.T,1651.T,2011.T,2084.T,2085.T,235A.T,2849.T,1681.T,2520.T,1477.T,1554.T,1657.T,2250.T,234A.T,2518.T,2564.T,2636.T,2643.T,2848.T,2851.T,1545.T,2087.T,2568.T,2569.T,2840.T,2841.T,2845.T,1547.T,1655.T,2086.T,2247.T,2248.T,2521.T,2558.T,2563.T,2630.T,2633.T,2634.T,1630.T,2092.T,2246.T,2259.T,2861.T,2862.T,181A.T,182A.T,183A.T,2015.T,2016.T,2090.T,2245.T,2647.T,2648.T,2838.T,2839.T,1626.T,1486.T,1487.T,1566.T,2256.T,2510.T,2519.T,2622.T,2527.T,2528.T,1343.T,1345.T,1398.T,1488.T,1555.T,1595.T,2018.T,2515.T,2552.T,2555.T,2556.T,2864.T,1698.T,1476.T,1597.T,1660.T,2096.T,2097.T,2098.T,210A.T,2517.T,2565.T,2852.T,2855.T
,867.7998657226562,,1339.8369140625,15216.0673828125,13128.8916015625,12458.4375,12614.06640625,1191.0572509765625,13429.7685546875,13384.9140625,,,,,3640.0,10559.5888671875,1364.8489990234375,1680.5693359375,820.2051391601562,15657.0615234375,18616.2578125,857.4109497070312,,,,,,1308.91650390625,874.7179565429688,1644.8712158203125,1912.2445068359375,1950.967529296875,,,832.389404296875,,,,,,8023.30517578125,,,,,,,3111.85205078125,196.70567321777344,,,,,,,,,,19828.7734375,,,,,,,,,,,,,,,,,20054.92578125,15876.6240234375,14872.919921875,33203.28515625,,960.3469848632812,729.1360473632812,,,,1418.6893310546875,1341.000732421875,1357.931640625,1324.369140625,1268.429443359375,1344.7806396484375,,781.401611328125,,,,,1430.84033203125,1355.9998779296875,1350.3834228515625,6954.923828125,,,,,793.1561889648438,,,
,866.0342407226562,,1352.452880859375,15216.0673828125,13196.916015625,12566.4814453125,12663.119140625,1193.58984375,13455.4609375,13453.7314453125,,,,,3640.0,10559.5888671875,1364.8489990234375,1685.3614501953125,824.533203125,15765.900390625,18674.9609375,857.4109497070312,,,,,,1327.7303466796875,885.0188598632812,1643.1666259765625,1898.533447265625,1949.1768798828125,,,833.2371215820312,,,,,,8149.42724609375,,,,,,,3144.510498046875,198.20591735839844,,,,,,,,,,19828.7734375,,,,,,,,,,,,,,,,,20054.92578125,15876.6240234375,14872.919921875,33066.359375,,956.5133056640625,731.299560546875,,,,1411.9117431640625,1337.9805908203125,1350.3751220703125,1325.105712890625,1261.2899169921875,1345.5357666015625,,779.050537109375,,,,,1428.52783203125,1353.744873046875,1346.6201171875,6954.923828125,,,,,793.1561889648438,,,
,866.0342407226562,,1355.8170166015625,15216.0673828125,13239.431640625,12624.6611328125,12703.9921875,1196.9659423828125,13532.544921875,13453.7314453125,,,,,3635.0,10559.5888671875,1364.8489990234375,1694.14794921875,828.8616333007812,15781.4501953125,18755.681640625,857.4109497070312,,,,,,1342.9605712890625,887.5941162109375,1643.1666259765625,1901.2755126953125,1948.281494140625,,,839.170654296875,,,,,,8110.6201171875,,,,,,,3130.513916015625,198.20591735839844,,,,,,,,,,19828.7734375,,,,,,,,,,,,,,,,,20054.92578125,15820.123046875,14796.51953125,33203.28515625,,956.5133056640625,727.6935424804688,,,,1412.6649169921875,1337.9805908203125,1350.3751220703125,1325.105712890625,1261.2899169921875,1345.5357666015625,,771.2130126953125,,,,,1430.84033203125,1355.248291015625,1347.3729248046875,6932.513671875,,,,,793.1561889648438,,,
,866.0342407226562,,1365.069091796875,15488.65234375,13315.9619140625,12799.1943359375,12793.9169921875,1202.031005859375,13601.0654296875,13574.162109375,,,,,3635.0,10787.55078125,1364.8489990234375,1706.9281005859375,835.3538818359375,15952.4755859375,18807.048828125,870.1842651367188,,,,,,1347.4403076171875,887.5941162109375,1657.655029296875,1910.4163818359375,1950.967529296875,,,840.8660888671875,,,,,,8052.408203125,,,,,,,3144.510498046875,199.0001678466797,,,,,,,,,,19828.7734375,,,,,,,,,,,,,,,,,20054.92578125,15763.6240234375,14796.51953125,33340.1875,,956.5133056640625,728.414794921875,,,,1410.40576171875,1335.7156982421875,1343.57421875,1319.947265625,1266.8427734375,1338.736572265625,,773.5642700195312,,,,,1440.8623046875,1349.9866943359375,1344.36181640625,6925.04345703125,,,,,793.1561889648438,,,
,863.3859252929688,,1370.9566650390625,15537.3291015625,13366.98046875,12890.6181640625,12859.3154296875,1208.783935546875,13678.1494140625,13642.978515625,,,,,3645.0,10787.55078125,1364.8489990234375,1716.512939453125,834.2717895507812,16014.6708984375,18865.748046875,873.3776245117188,,,,,,1351.0238037109375,893.6029663085938,1665.3253173828125,1921.3853759765625,1967.9796142578125,,,845.1041870117188,,,,,,8120.32275390625,,,,,,,3163.171875,200.05914306640625,,,,,,,,,,19828.7734375,,,,,,,,,,,,,,,,,20054.92578125,15844.333984375,14813.494140625,33169.0625,,956.5133056640625,729.1360473632812,,,,1417.93603515625,1341.000732421875,1343.57421875,1328.7911376953125,1266.8427734375,1338.736572265625,,779.050537109375,,,,,1449.3424072265625,1360.5101318359375,1350.3834228515625,6962.39404296875,,,,,793.1561889648438,,,
,863.3859252929688,,1359.181640625,15527.5927734375,13324.4638671875,12815.8173828125,12802.09375,1205.40771484375,13635.3232421875,13642.978515625,,,,,3630.0,10787.55078125,1364.8489990234375,1720.5067138671875,837.5181274414062,15944.705078125,18880.427734375,874.176025390625,,,,,,1350.128173828125,889.3108520507812,1665.3253173828125,1916.81494140625,1948.281494140625,,,843.4089965820312,,,,,,7965.0947265625,,,,,,,3130.513916015625,197.49993896484375,,,,937.9788208007812,,,,,,19828.7734375,,,,,,,,,,,,,,,,,20054.92578125,15844.333984375,14813.494140625,33134.828125,,952.6795654296875,732.741943359375,,,,1410.40576171875,1334.20556640625,1343.57421875,1319.947265625,1254.1502685546875,1338.736572265625,,768.861572265625,,,,,1447.80078125,1349.9866943359375,1342.1036376953125,6969.86328125,,,,,788.5848388671875,,,
,863.3859252929688,,1349.9298095703125,15391.3017578125,13205.421875,12732.7060546875,12703.9921875,1195.27783203125,13523.9794921875,13470.9345703125,,,,,3655.0,10787.55078125,1364.8489990234375,1714.11669921875,833.1900024414062,15672.6103515625,18726.330078125,866.1925048828125,,,,,,1346.54443359375,890.1694946289062,1643.1666259765625,1904.93212890625,1951.86279296875,,,834.9323120117188,,,,,,7906.88427734375,,,,,,,3125.8486328125,197.49993896484375,,,,937.9788208007812,,,,,,19892.384765625,,,,,,,,,,,,,,,,,19681.3984375,15860.482421875,14813.494140625,33271.73828125,,956.5133056640625,732.741943359375,,,,1422.4539794921875,1345.5316162109375,1352.6422119140625,1331.7388916015625,1255.7371826171875,1347.0469970703125,,773.5642700195312,,,,,1438.549560546875,1363.5166015625,1355.6527099609375,7014.68603515625,,,,,788.5848388671875,,,
,864.2686767578125,,1365.069091796875,15498.3876953125,13349.9755859375,12782.572265625,12826.6171875,1204.5633544921875,13635.3232421875,13608.572265625,,,,,3655.0,10714.27734375,1364.8489990234375,1730.8905029296875,841.8461303710938,15843.6396484375,18895.10546875,878.1677856445312,,,,,,1357.295166015625,890.1694946289062,1651.689208984375,1926.869873046875,1968.874755859375,,,834.9323120117188,,,,,,8013.6025390625,,,,,,,3158.50634765625,199.44137573242188,,,,937.9788208007812,,,,,,19892.384765625,,,,,,,,,,,,,,,,,19885.947265625,15860.482421875,14779.5380859375,33271.73828125,,953.637939453125,737.0692749023438,,,,1423.9600830078125,1343.26611328125,1352.6422119140625,1333.9498291015625,1262.8759765625,1347.0469970703125,,790.0231323242188,,,,,1446.2591552734375,1359.0062255859375,1351.1363525390625,7022.158203125,,,,,788.5848388671875,,,
,862.503173828125,,1344.042236328125,15332.8896484375,13196.916015625,12641.283203125,12679.4677734375,1194.4337158203125,13506.8505859375,13608.572265625,,,,,3645.0,10714.27734375,1371.30615234375,1709.3240966796875,836.4359741210938,15711.4794921875,18763.015625,870.9827270507812,,,,,,1330.4180908203125,879.0101318359375,1636.348388671875,1919.55712890625,1953.65380859375,,,832.389404296875,,,,,,7965.0947265625,,,,,,,3135.179443359375,198.20591735839844,,,,936.9376220703125,,,,,,19892.384765625,,,,,,,,,,,,,,,,,19761.4375,15860.482421875,14779.5380859375,33340.1875,,953.637939453125,732.741943359375,,,,1422.4539794921875,1347.7967529296875,1355.6649169921875,1331.001953125,1268.429443359375,1349.313720703125,,787.6717529296875,,,,,1434.6953125,1363.5166015625,1354.1470947265625,7022.158203125,,,,,788.5848388671875,,,
,862.503173828125,,1341.5191650390625,15274.478515625,13145.8984375,12533.236328125,12638.5888671875,1187.680908203125,13464.0263671875,13419.3232421875,,,,,3645.0,10714.27734375,1371.30615234375,1707.7269287109375,832.1075439453125,15571.546875,18652.955078125,866.1925048828125,,,,,,1334.8974609375,880.7269287109375,1627.8255615234375,1913.15869140625,1959.0257568359375,,,829.846435546875,,,,,,8110.6201171875,,,,,,,3158.50634765625,199.70616149902344,,,,943.6066284179688,,,,,,19892.384765625,,,,,,,,,,,,,,,,,19761.4375,15860.482421875,14779.5380859375,33203.28515625,,953.637939453125,731.299560546875,,,,1425.4661865234375,1349.306884765625,1357.931640625,1335.423828125,1268.429443359375,1352.335205078125,,786.88818359375,,,,,1428.52783203125,1366.5233154296875,1355.6527099609375,7014.68603515625,,,,,796.9657592773438,,,
,862.503173828125,,1334.7904052734375,15216.0673828125,13094.8779296875,12433.50390625,12565.013671875,1181.7720947265625,13386.94140625,13419.3232421875,,,,,3645.0,10714.27734375,1360.8134765625,1704.53173828125,829.9434814453125,15423.8388671875,18586.912109375,861.402587890625,,,,,,1337.5853271484375,881.5853271484375,1621.0074462890625,1914.98681640625,1967.0843505859375,,,827.3035278320312,,,,,,8110.6201171875,,,,,,,3163.171875,200.412109375,,,,950.1724853515625,,,,,,19892.384765625,,,,,,,,,,,,,,,,,19761.4375,15860.482421875,14779.5380859375,33134.828125,,953.637939453125,729.857177734375,,,,1423.2069091796875,1343.26611328125,1357.931640625,1333.9498291015625,1263.6702880859375,1347.802490234375,,793.94189453125,,,,,1421.5892333984375,1362.7650146484375,1353.3946533203125,7014.68603515625,,,,,796.9657592773438,,,
,864.2686767578125,,1344.042236328125,15157.65625,13179.9111328125,12475.0595703125,12663.119140625,1191.0572509765625,13472.59375,13419.3232421875,,,,,3635.0,10551.4462890625,1360.8134765625,1694.14794921875,829.9434814453125,15416.0654296875,18741.005859375,868.587890625,,,,,,1347.4403076171875,881.5853271484375,1611.633056640625,1915.9007568359375,1955.444580078125,,,829.846435546875,,,,,,8178.5322265625,,,,,,,3181.83349609375,199.61790466308594,,,,951.1104736328125,,,,,,19892.384765625,,,,,,,,,,,,,,,,,19761.4375,15852.408203125,14779.5380859375,33134.828125,,951.7210083007812,729.857177734375,,,,1420.195068359375,1340.24609375,1349.619140625,1327.317138671875,1267.6358642578125,1344.7806396484375,,790.8067016601562,,,,,1426.2149658203125,1343.973388671875,1351.1363525390625,6984.806640625,,,,,793.1561889648438,,,
,863.3859252929688,,1344.042236328125,15196.5986328125,13179.9111328125,12566.4814453125,12654.94140625,1191.0572509765625,13472.59375,13419.3232421875,,,,,3635.0,10551.4462890625,1364.8489990234375,1694.9466552734375,837.5181274414062,15431.6123046875,18682.30078125,870.1842651367188,,,,,,1333.1058349609375,887.5941162109375,1603.962158203125,1918.6431884765625,1966.1884765625,,,828.998779296875,,,,,,8168.830078125,,,,,,,3181.83349609375,199.79437255859375,,,,952.9863891601562,,,,,,19892.384765625,,,,,,,,,,,,,,,,,20223.90234375,15852.408203125,14779.5380859375,33305.9765625,,953.637939453125,726.9723510742188,,,,1407.3936767578125,1338.735595703125,1348.8636474609375,1327.317138671875,1270.80908203125,1344.7806396484375,,790.8067016601562,,,,,1420.818359375,1344.7249755859375,1349.630859375,6984.806640625,,,,,787.0610961914062,,,
,862.503173828125,,1344.883056640625,15211.3125,13162.904296875,12574.7919921875,12622.2421875,1187.680908203125,13429.7685546875,13393.517578125,,,,,3635.0,10551.4462890625,1360.8134765625,1716.001708984375,834.2717895507812,15384.96875,18638.279296875,864.5960083007812,,,,,,1326.83447265625,887.5941162109375,1615.16064453125,1918.6431884765625,1966.1883544921875,,,828.998779296875,,,,,,8139.72412109375,,,,,,,3172.5029296875,200.77333068847656,,,,952.9863891601562,,,,,,19619.763671875,,,,,,,,,,,,,,,,,20223.90234375,15852.408203125,14779.5380859375,33169.0625,,953.637939453125,722.6451416015625,,,,1402.1224365234375,1334.9603271484375,1344.32958984375,1324.369140625,1277.9486083984375,1338.736572265625,,785.3206176757812,,,,,1420.818359375,1353.8214111328125,1343.609130859375,6954.923828125,,,,,787.0610961914062,,,
,862.503173828125,,1333.1085205078125,14938.4619140625,13001.34375,12383.6376953125,12483.2646484375,1173.33056640625,13267.033203125,13247.28125,,,,,3635.0,10551.4462890625,1360.8134765625,1693.3270263671875,826.697265625,15221.7109375,18476.83984375,855.393798828125,,,,,,1321.4588623046875,873.001220703125,1605.6851806640625,1917.7288818359375,1968.895751953125,,,818.8271484375,,,,,,8134.47119140625,,,,,,,3163.171875,200.15037536621094,,,,946.4205932617188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,20223.90234375,15828.1962890625,14779.5380859375,32792.51953125,,953.637939453125,719.0391235351562,,,,1413.2862548828125,1334.20556640625,1344.32958984375,1322.15771484375,1269.2222900390625,1338.736572265625,,782.9693603515625,,,,,1404.628662109375,1353.063232421875,1345.1148681640625,6947.455078125,,,,,787.3676147460938,,,
,862.503173828125,,1306.1937255859375,14665.6142578125,12746.248046875,12134.3017578125,12221.666015625,1148.85107421875,12992.9560546875,12963.41015625,,,,,3625.0,10551.4462890625,1320.45703125,1658.5050048828125,808.3021850585938,14934.068359375,18080.59765625,839.3903198242188,,,,,,1294.5819091796875,841.2400512695312,1585.0111083984375,1888.4786376953125,1925.5831298828125,,,806.1124877929688,,,,,,7998.24755859375,,,,,,,3125.8486328125,197.302490234375,,,,938.9166870117188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15828.1962890625,14779.5380859375,32176.375,,953.637939453125,708.9421997070312,,,,1403.4134521484375,1327.41015625,1337.5286865234375,1315.5252685546875,1249.390869140625,1329.670654296875,,769.6455078125,,,,,1379.9591064453125,1344.724853515625,1336.83447265625,6917.57275390625,,,,,787.3676147460938,,,
,862.503173828125,,1324.6973876953125,14665.6142578125,12882.2998046875,12333.76953125,12393.341796875,1166.5777587890625,13181.3857421875,13152.6572265625,,,,,3640.0,10551.4462890625,1320.45703125,1678.7506103515625,819.122802734375,15128.4208984375,18278.71484375,844.9915161132812,,,,,,1288.310546875,845.5321044921875,1605.6851806640625,1903.1038818359375,1934.60693359375,,,815.4365234375,,,,,,8115.0107421875,,,,,,,3149.176025390625,198.4594268798828,,,,938.9166870117188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15828.1962890625,14813.494140625,31936.76953125,,953.637939453125,704.6151123046875,,,,1407.969970703125,1329.67529296875,1339.0400390625,1316.2620849609375,1253.3568115234375,1329.670654296875,,776.6993408203125,,,,,1391.5233154296875,1346.9989013671875,1338.340087890625,6917.57275390625,,,,,787.3676147460938,,,
,866.0342407226562,,1314.6043701171875,14733.8291015625,12788.763671875,12150.9248046875,12311.5908203125,1157.2923583984375,13121.4326171875,13066.6357421875,,,,,3635.0,10225.7841796875,1330.94970703125,1672.271728515625,813.7127685546875,15058.45703125,18183.3203125,841.7906494140625,,,,,,1282.039306640625,842.0985107421875,1599.6552734375,1904.93212890625,1948.1422119140625,,,813.7412109375,,,,,,8144.20166015625,,,,,,,3153.8408203125,200.15037536621094,,,,938.9166870117188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15916.9833984375,14813.494140625,32142.1484375,,954.5963134765625,713.99072265625,,,,1410.2484130859375,1333.4501953125,1339.0400390625,1322.15771484375,1253.3568115234375,1337.2254638671875,,781.401611328125,,,,,1383.0428466796875,1351.5469970703125,1343.609130859375,6954.923828125,,,,,787.3676147460938,,,
,866.0342407226562,,1307.0345458984375,14733.8291015625,12746.248046875,11976.388671875,12278.890625,1153.072021484375,13061.474609375,13066.6357421875,,,,,3635.0,10282.775390625,1330.94970703125,1667.412841796875,813.7127685546875,15019.5830078125,18117.287109375,840.9906616210938,,,,,,1257.849853515625,835.2311401367188,1589.3179931640625,1887.564697265625,1935.5086669921875,,,808.6553955078125,,,,,,8095.55029296875,,,,,,,3149.176025390625,199.08242797851562,,,,938.9166870117188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15884.693359375,14813.494140625,31834.06640625,,954.5963134765625,713.99072265625,,,,1414.8050537109375,1339.4908447265625,1346.596923828125,1325.843017578125,1253.3568115234375,1342.51416015625,,783.7531127929688,,,,,1383.0428466796875,1356.8533935546875,1347.3729248046875,6977.33349609375,,,,,787.3676147460938,,,
,866.0342407226562,,1316.2867431640625,14733.8291015625,12831.2802734375,12092.7451171875,12319.7646484375,1160.6688232421875,13121.4326171875,13083.8408203125,,,,,3640.0,10282.775390625,1330.94970703125,1673.8912353515625,815.8766479492188,15136.1962890625,18242.03125,847.3922119140625,,,,,,1273.0802001953125,836.9481201171875,1596.2093505859375,1880.251953125,1942.728271484375,,,812.8936767578125,,,,,,8076.0888671875,,,,,,,3153.8408203125,199.43841552734375,,,,938.9166870117188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15884.693359375,14813.494140625,31834.06640625,,954.5963134765625,713.99072265625,,,,1405.691650390625,1333.4501953125,1343.57421875,1319.210205078125,1262.8759765625,1334.203857421875,,790.8067016601562,,,,,1391.5233154296875,1348.5150146484375,1340.5980224609375,6954.923828125,,,,,785.8342895507812,,,
,866.0342407226562,,1307.0345458984375,14733.8291015625,12788.763671875,11893.27734375,12287.0634765625,1158.1365966796875,13095.736328125,13083.8408203125,,,,,3640.0,10282.775390625,1330.94970703125,1666.60302734375,816.9589233398438,15042.90625,18161.3125,846.592041015625,,,,,,1271.2884521484375,836.9481201171875,1591.041015625,1880.251953125,1944.532470703125,,,811.1982421875,,,,,,8085.8193359375,,,,,,,3158.50634765625,199.9723358154297,,,,938.9166870117188,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15884.693359375,14813.494140625,31936.76953125,,954.5963134765625,712.5482788085938,,,,1414.8050537109375,1340.24609375,1348.10791015625,1326.5797119140625,1262.8759765625,1344.7806396484375,,795.5094604492188,,,,,1387.66845703125,1357.6112060546875,1346.6201171875,6969.86328125,,,,,788.1343383789062,,,
,866.9169921875,,1303.6705322265625,14733.8291015625,12763.2568359375,11818.4794921875,12238.015625,1153.072021484375,13035.7802734375,13083.8408203125,,,,,3635.0,10282.775390625,1330.94970703125,1655.265625,812.630615234375,14957.392578125,18153.974609375,838.5902099609375,,,,,,1280.2474365234375,836.9481201171875,1584.1497802734375,1892.135009765625,1937.3138427734375,,,806.9598388671875,,,,,,8027.4384765625,,,,,,,3144.510498046875,199.6163787841797,,,,947.3585205078125,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19725.865234375,15884.693359375,14813.494140625,31936.76953125,,954.5963134765625,712.5482788085938,,,,1412.526611328125,1337.9805908203125,1343.57421875,1323.63232421875,1265.2562255859375,1337.9810791015625,,794.7257690429688,,,,,1381.501220703125,1353.8214111328125,1345.86767578125,6977.33349609375,,,,,788.1343383789062,,,
,866.9169921875,,1313.7633056640625,14811.7841796875,12839.783203125,11943.1455078125,12327.939453125,1158.980712890625,13112.8642578125,13083.8408203125,,,,,3660.0,10282.775390625,1332.56396484375,1665.7930908203125,818.040771484375,15019.5830078125,18242.03125,846.592041015625,,,,,,1289.2064208984375,854.1163330078125,1585.0111083984375,1892.135009765625,1945.4351806640625,,,809.5029907226562,,,,,,8037.16845703125,,,,,,,3163.171875,199.6163787841797,,,,939.854736328125,,,,,,19619.763671875,,,,,,,,,,,,,,,,,19459.060546875,15884.693359375,14915.36328125,31936.76953125,,954.5963134765625,712.5482788085938,,,,1417.8426513671875,1339.4908447265625,1343.57421875,1326.5797119140625,1267.6358642578125,1342.51416015625,,789.2395629882812,,,,,1381.501220703125,1356.8533935546875,1348.125244140625,6977.33349609375,,,,,788.1343383789062,,,
